fecha,hora,duracion_sesion,direccion_url_entrada,direccion_url_salida,referente,id_usuario_clarity,explorador,dispositivo,sistema_operativo,pais,recuento_paginas,clics_sesion,duracion_sesion_segundos,abandono_rapido,clicks_por_pagina,tiempo_por_pagina,interaccion_total,posible_frustracion,standarized_engagement_score,entrada_es_home,trafico_externo
03/08/2026,19:32,00:13:41,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=40dd3d6b-1f28-41bf-ae1b-a6b0fb4a22ee,,hyret1,ChromeMobile,Mobile,Android,Colombia,2,3,821.0,0,1.5,410.5,5,0,1.5518782947062952,0,0
03/08/2026,19:31,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1o6bto0,Chrome,PC,Windows,Mexico,1,2,6.0,1,2.0,6.0,3,0,-0.4164147118057086,0,1
03/08/2026,19:31,00:00:07,https://cloudlabslearning.com/#error=login_required&state=accb2a62-ea19-46b1-8e4d-4b43fdc94e7f,https://cloudlabslearning.com/#error=login_required&state=accb2a62-ea19-46b1-8e4d-4b43fdc94e7f,,1ih4w3,Chrome,PC,Windows,Mexico,1,2,7.0,1,2.0,7.0,3,0,-0.41403610998515034,0,0
03/08/2026,19:31,00:00:45,https://cloudlabslearning.com/,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=3f6a484e-93aa-4bf6-87b0-03b34824c8f8,https://www.google.com/,10q30u7,Chrome,PC,Windows,Colombia,4,6,45.0,0,1.5,11.25,10,0,-0.22255866343020614,0,1
03/08/2026,19:28,00:01:31,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=006de563-07ea-4d81-8415-099bd0ef6bd8,https://cloudlabslearning.com/elementary-school?%2Fregistration=,,n7ydu0,Edge,PC,Windows,Mexico,4,16,91.0,0,4.0,22.75,20,0,0.005787111343391893,0,0
03/08/2026,19:28,00:00:02,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1preil8,ChromeMobile,Mobile,Android,Mexico,1,2,2.0,1,2.0,2.0,3,0,-0.4259291190879419,0,1
03/08/2026,19:28,00:00:09,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1m4m6pr,ChromeMobile,Mobile,Android,Colombia,1,0,9.0,1,0.0,9.0,1,0,-0.4330649245496168,0,0
03/08/2026,19:19,00:00:16,https://cloudlabslearning.com/?utm_term=apps%20educativas&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298589290697&hsa_kw=apps%20educativas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlFvBWFsj55KY4VXP9R8ckq3XgAB4m55VaMSBxU14q15KjinqgUQoxsaAgVIEALw_wcB,https://cloudlabslearning.com/?utm_term=apps%20educativas&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298589290697&hsa_kw=apps%20educativas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlFvBWFsj55KY4VXP9R8ckq3XgAB4m55VaMSBxU14q15KjinqgUQoxsaAgVIEALw_wcB,https://www.google.com/,1rhev47,ChromeMobile,Mobile,Android,Argentina,1,1,16.0,1,1.0,16.0,2,0,-0.40452170270291704,0,1
03/08/2026,19:19,00:00:01,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,13pyb4i,ChromeMobile,Mobile,iOS,Colombia,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/08/2026,19:16,00:00:15,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,48dupn,Safari,PC,MacOS,Mexico,1,2,15.0,1,2.0,15.0,3,0,-0.3950072954206838,0,0
03/08/2026,19:16,00:00:01,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1aolmvo,Chrome,PC,Windows,Colombia,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/08/2026,19:15,00:00:15,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,jw0qed,Edge,PC,Windows,Mexico,1,4,15.0,1,4.0,15.0,5,0,-0.3712212772151007,0,0
03/08/2026,19:13,00:00:10,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,11dxoe5,ChromeMobile,Mobile,Android,Colombia,1,1,10.0,1,1.0,10.0,2,0,-0.4187933136262669,0,0
03/08/2026,19:12,00:00:35,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,esm4u,ChromeMobile,Mobile,Android,Colombia,1,1,35.0,1,1.0,35.0,2,0,-0.3593282681123091,0,0
03/08/2026,19:07,00:00:14,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,rf4fqw,Chrome,PC,Windows,Mexico,1,5,14.0,1,5.0,14.0,6,0,-0.36170686993286744,0,1
03/08/2026,19:07,00:00:36,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1qa2cog,ChromeMobile,Mobile,Android,Colombia,1,1,36.0,1,1.0,36.0,2,0,-0.3569496662917508,0,0
03/08/2026,19:06,00:01:21,https://cloudlabslearning.com/,https://cloudlabslearning.com/hybrid-laboratories,,1qepr64,Edge,PC,Windows,Mexico,2,22,81.0,0,11.0,40.5,24,1,0.017680120446183455,0,0
03/08/2026,19:02,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,280o0j,MobileSafari,Mobile,iOS,Mexico,1,5,6.0,1,5.0,6.0,6,0,-0.3807356844973339,0,1
03/08/2026,19:01,00:00:01,https://cloudlabslearning.com/pt/abordagem-pedagogica,https://cloudlabslearning.com/pt/abordagem-pedagogica,,15fsavm,Chrome,PC,Linux,China,1,0,1.0,1,0.0,1.0,1,0,-0.4520937391140833,0,0
03/08/2026,19:00,00:00:03,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1vsd87x,Chrome,PC,Windows,Mexico,1,3,3.0,1,3.0,3.0,4,0,-0.41165750816459196,0,0
03/08/2026,18:57,00:00:14,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1vzyzon,ChromeMobile,Mobile,Android,Panama,1,2,14.0,1,2.0,14.0,3,0,-0.3973858972412421,0,0
03/08/2026,18:56,00:00:07,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,gkbejz,ChromeMobile,Mobile,Android,Mexico,1,5,7.0,1,5.0,7.0,6,0,-0.37835708267677565,0,1
03/08/2026,18:51,00:04:03,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=55f5617b-e267-4b2e-867f-36412a4d0b66,,1rbcajj,ChromeMobile,Mobile,Android,Colombia,8,13,243.0,0,1.62,30.375,21,0,0.40301361537663,0,0
03/08/2026,18:51,00:02:01,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=1bc82bba-7cfb-439d-8018-5002eddb404b,https://cloudlabslearning.com/blogs-and-news,,1dwnm0a,ChromeMobile,Mobile,Android,Colombia,6,10,121.0,0,1.67,20.166666666666668,16,0,0.04146613865176658,0,0
03/08/2026,18:50,00:00:07,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1xf3lji,ChromeMobile,Mobile,Android,Mexico,1,0,7.0,1,0.0,7.0,1,0,-0.43782212819073346,0,1
03/08/2026,18:50,00:00:38,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,ogwvr9,Chrome,PC,Windows,Portugal,1,2,38.0,1,2.0,38.0,3,0,-0.3402994535478426,0,1
03/08/2026,18:49,00:04:19,https://cloudlabslearning.com/?utm_term=stem&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-11608200&hsa_kw=stem&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3kFNyfoe4hoTjjsDuNqCGT9P&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlGgGEyj-Pa_q5Idp2n9b3J5iwClc7TFKc5kZy4zH3bWeJa5b4D2FrMaAhpVEALw_wcB,https://cloudlabslearning.com/?utm_term=stem&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-11608200&hsa_kw=stem&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3kFNyfoe4hoTjjsDuNqCGT9P&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlGgGEyj-Pa_q5Idp2n9b3J5iwClc7TFKc5kZy4zH3bWeJa5b4D2FrMaAhpVEALw_wcB,https://www.google.com/,ww9cr,GoogleApp,Mobile,iOS,Argentina,1,0,259.0,1,0.0,259.0,1,0,0.1615855305899614,0,1
03/08/2026,18:49,00:00:04,https://cloudlabslearning.com/?utm_term=apps%20educativas&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298589290697&hsa_kw=apps%20educativas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlGTbWzEfne9oafVeU_iEj-ZZNA9dKZ0y9p3OZzKr_ztd8URaxCdx6kaAiqBEALw_wcB,https://cloudlabslearning.com/?utm_term=apps%20educativas&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-298589290697&hsa_kw=apps%20educativas&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlGTbWzEfne9oafVeU_iEj-ZZNA9dKZ0y9p3OZzKr_ztd8URaxCdx6kaAiqBEALw_wcB,https://www.google.com/,phx0um,ChromeMobile,Mobile,Android,Argentina,1,0,4.0,1,0.0,4.0,1,0,-0.4449579336524084,0,1
03/08/2026,18:48,00:00:11,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,6fof2i,GoogleApp,Mobile,iOS,Colombia,1,1,11.0,1,1.0,11.0,2,0,-0.4164147118057086,0,0
03/08/2026,18:48,00:00:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1lkquse,Chrome,PC,Windows,Mexico,1,2,4.0,1,2.0,4.0,3,0,-0.42117191544682525,0,1
03/08/2026,18:47,00:06:08,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=d513d2a8-a8f3-48d3-9678-208a4ce45cfd&session_state=27aa5929-1098-4bb0-94ee-7398ba6da5a5&code=d83c5fb1-aa1d-4442-9d95-973409199516.27aa5929-1098-4bb0-94ee-7398ba6da5a5.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://www.google.com/,i2cpvr,Chrome,PC,Windows,Mexico,6,4,368.0,0,0.67,61.333333333333336,10,0,0.5576227337129205,0,1
03/08/2026,18:46,00:03:30,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=s&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=2&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlFnjLivaAmCzwJ96Rndx-JNOEDSN04hRkOEipNej11p6YSiF1GLj4UaAhjoEALw_wcB,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=s&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=2&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlFnjLivaAmCzwJ96Rndx-JNOEDSN04hRkOEipNej11p6YSiF1GLj4UaAhjoEALw_wcB,https://youtube.com/,b79ybn,ChromeMobile,Mobile,Android,Peru,1,0,210.0,1,0.0,210.0,1,0,0.045034041382604015,0,1
03/08/2026,18:46,00:00:26,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,16nexy,Chrome,PC,Windows,Mexico,1,2,26.0,1,2.0,26.0,3,0,-0.36884267539454235,0,0
03/08/2026,18:45,00:00:08,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,9mfn1i,MobileSafari,Tablet,iOS,Mexico,1,6,8.0,1,6.0,8.0,7,0,-0.3640854717534257,0,1
03/08/2026,18:43,00:00:01,https://cloudlabslearning.com/?utm_term=plataforma%20cloudlabs&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-2445369366466&hsa_kw=plataforma%20cloudlabs&hsa_mt=p&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3kFNyfoe4hoTjjsDuNqCGT9P&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlEiHn6nuTSba15AhqP7_3-Yi8Uynmo3ZP67U_q-doDsK8gDUyq1qr4aApPUEALw_wcB,https://cloudlabslearning.com/?utm_term=plataforma%20cloudlabs&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-2445369366466&hsa_kw=plataforma%20cloudlabs&hsa_mt=p&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3kFNyfoe4hoTjjsDuNqCGT9P&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlEiHn6nuTSba15AhqP7_3-Yi8Uynmo3ZP67U_q-doDsK8gDUyq1qr4aApPUEALw_wcB,https://www.google.com/,1uilkjt,GoogleApp,Tablet,iOS,Guatemala,1,2,1.0,1,2.0,1.0,3,0,-0.42830772090850017,0,1
03/08/2026,18:42,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,18ebpnm,Edge,PC,Windows,Colombia,1,1,6.0,1,1.0,6.0,2,0,-0.42830772090850017,0,0
03/08/2026,18:39,00:00:51,https://cloudlabslearning.com/?utm_term=plataforma%20cloudlabs&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-2445369366466&hsa_kw=plataforma%20cloudlabs&hsa_mt=p&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3li-KRNBMT8RhKaOlT6gfvre&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlEiQOpvvEACadQlz6scA0uM7DU8Yj0I28bziKbGD1Bz6xEvPsf1GssaAjI3EALw_wcB#error=login_required&state=37721849-b834-4977-9483-12bfe03137c1,https://cloudlabslearning.com/auth/session/e57b0493-4f17-42c9-a040-dd2ebcd10ffd#error=login_required&state=a179c5b5-86cc-4685-a06b-902827f99fb1,,lxxml3,Chrome,PC,ChromeOS,Guatemala,3,3,51.0,0,1.0,17.0,6,0,-0.2618055934694183,0,0
03/08/2026,18:39,00:00:07,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,16ugo55,Chrome,PC,Windows,Mexico,1,3,7.0,1,3.0,7.0,4,0,-0.4021431008823588,0,1
03/08/2026,18:37,00:00:42,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1nvu6vb,MobileSafari,Mobile,iOS,Mexico,1,10,42.0,1,10.0,42.0,11,0,-0.2356409734432769,0,0
03/08/2026,18:36,00:00:10,https://cloudlabslearning.com/?utm_term=tecnologia%20educativa&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-295402044936&hsa_kw=tecnologia%20educativa&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlE54JWE2QeEmk5JYAUeko45vi6Fy2bnuxI9FNj0HKXd7QE3Y76b4dwaAllFEALw_wcB,https://cloudlabslearning.com/pedagogical-approach?utm_term=tecnologia%20educativa&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-295402044936&hsa_kw=tecnologia%20educativa&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlEquzsSNT6gQ95oJMdsovtFeUi_2SUUCHhWNLV9Drrh5kbg8cObVD0aAgBMEALw_wcB,https://www.google.com/,ciem6t,ChromeMobile,Mobile,Android,Argentina,2,0,10.0,0,0.0,5.0,2,0,-0.41284680907487115,0,1
03/08/2026,18:35,00:13:41,https://cloudlabslearning.com/,https://cloudlabslearning.com/#state=2336dc1b-063a-4b7d-8513-c96d74d4d9a4&session_state=78c0b8cd-27e2-4a4e-a9e3-fc703c269e93&code=4a5f1c5a-35a4-4317-8122-4c55e25b266c.78c0b8cd-27e2-4a4e-a9e3-fc703c269e93.03b1d69b-3912-413a-a496-8faa9b5b43fa,https://www.google.com/,vq6ui4,Chrome,PC,Windows,Mexico,9,9,821.0,0,1.0,91.22222222222223,18,0,1.748112944902356,0,1
03/08/2026,18:35,00:05:45,https://cloudlabslearning.com/,https://cloudlabslearning.com/higher-education,https://www.google.com/,19zeja3,Chrome,PC,Windows,Colombia,2,3,345.0,0,1.5,172.5,5,0,0.41966382812053826,0,1
03/08/2026,18:35,00:00:29,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=a4da1ec1-be0a-4d23-879d-c8678f567f66,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=a4da1ec1-be0a-4d23-879d-c8678f567f66,,56f1bg,ChromeMobile,Mobile,Android,Colombia,1,1,29.0,1,1.0,29.0,2,0,-0.373599879035659,0,0
03/08/2026,18:30,00:00:31,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=787ad530-b4cb-4768-8ea1-9e4d54d8bcb3,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=787ad530-b4cb-4768-8ea1-9e4d54d8bcb3,,ukgtmc,ChromeMobile,Mobile,Android,Colombia,1,2,31.0,1,2.0,31.0,3,0,-0.3569496662917508,0,0
03/08/2026,18:29,00:00:39,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1nn4dnl,ChromeMobile,Mobile,Android,Colombia,1,1,39.0,1,1.0,39.0,2,0,-0.3498138608300759,0,0
03/08/2026,18:29,00:00:12,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1f0s2eb,Chrome,PC,Windows,Mexico,1,4,12.0,1,4.0,12.0,5,0,-0.37835708267677565,0,1
03/08/2026,18:28,00:00:01,https://cloudlabslearning.com/institutions-pricing,https://cloudlabslearning.com/page-not-found,,1y319vt,Chrome,PC,Linux,China,2,0,1.0,0,0.0,0.5,2,0,-0.43425422545989595,0,0
03/08/2026,18:27,00:00:38,https://cloudlabslearning.com/,https://cloudlabslearning.com/elementary-school,https://www.google.com/,12uclfb,Chrome,PC,Windows,Colombia,2,4,38.0,0,2.0,19.0,6,0,-0.2986739216880721,0,1
03/08/2026,18:26,00:00:06,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,1yhzgfh,Chrome,PC,Windows,Colombia,1,7,6.0,1,7.0,6.0,8,0,-0.3569496662917508,0,0
03/08/2026,18:24,00:04:44,https://cloudlabslearning.com/?utm_term=juegos%20didacticos%20para%20aprender&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-297010428224&hsa_kw=juegos%20didacticos%20para%20aprender&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3li-KRNBMT8RhKaOlT6gfvre&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlFMuZnw4msh9aEuu-jEbnlTNZCrZyASRL2O8W97dOg1HAjyFmh8r_EaAu8LEALw_wcB,https://cloudlabslearning.com/?utm_term=juegos%20didacticos%20para%20aprender&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-297010428224&hsa_kw=juegos%20didacticos%20para%20aprender&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3li-KRNBMT8RhKaOlT6gfvre&gclid=Cj0KCQiA2bTNBhDjARIsAK89wlFMuZnw4msh9aEuu-jEbnlTNZCrZyASRL2O8W97dOg1HAjyFmh8r_EaAu8LEALw_wcB,https://www.google.com/,2zlinc,Chrome,PC,Windows,Argentina,1,0,284.0,1,0.0,284.0,1,0,0.2210505761039192,0,1
03/08/2026,18:22,00:00:22,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=33453f42-e548-4544-8cad-aef0d19b60af,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND#error=login_required&state=33453f42-e548-4544-8cad-aef0d19b60af,,1gjmmu3,ChromeMobile,Mobile,Android,Colombia,1,2,22.0,1,2.0,22.0,3,0,-0.37835708267677565,0,0
03/08/2026,18:21,00:18:57,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,1xlypnx,Chrome,PC,Windows,Colombia,2,0,1137.0,0,0.0,568.5,2,0,2.267837442694347,0,0
03/08/2026,18:19,00:00:13,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,9uhzsm,ChromeMobile,Mobile,Android,Colombia,1,1,13.0,1,1.0,13.0,2,0,-0.41165750816459196,0,0
03/08/2026,18:19,00:01:01,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1hrulil,Chrome,PC,ChromeOS,Brazil,1,1,61.0,1,1.0,61.0,2,0,-0.297484620777793,0,1
03/08/2026,18:17,00:00:02,https://cloudlabslearning.com/auth/session/ba72f681-8fb8-4317-8662-a7e2a26e2bf5,https://cloudlabslearning.com/auth/session/ba72f681-8fb8-4317-8662-a7e2a26e2bf5,,1me499c,Chrome,PC,Windows,Guatemala,1,0,2.0,1,0.0,2.0,1,0,-0.449715137293525,0,0
03/08/2026,18:17,00:00:13,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3li-KRNBMT8RhKaOlT6gfvre&gclid=EAIaIQobChMI7Pf0yreRkwMV2V5IAB3Q2TPIEAAYASAAEgLdd_D_BwE,https://cloudlabslearning.com/?utm_term=aprender%20jugando&utm_campaign=Search+LATAM+-+Aug+2024&utm_source=adwords&utm_medium=ppc&hsa_acc=2470753793&hsa_cam=21591212112&hsa_grp=169186453147&hsa_ad=710001659640&hsa_src=g&hsa_tgt=kwd-296569422666&hsa_kw=aprender%20jugando&hsa_mt=b&hsa_net=adwords&hsa_ver=3&gad_source=1&gad_campaignid=21591212112&gbraid=0AAAAAC26n3li-KRNBMT8RhKaOlT6gfvre&gclid=EAIaIQobChMI7Pf0yreRkwMV2V5IAB3Q2TPIEAAYASAAEgLdd_D_BwE,https://www.google.com/,r8bpfz,Chrome,PC,Windows,Argentina,1,1,13.0,1,1.0,13.0,2,0,-0.41165750816459196,0,1
03/08/2026,18:16,00:00:14,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,https://cloudlabslearning.com/request-demo?err=SUBSCRIPTION_NOT_FOUND,,7qtv6k,ChromeMobile,Mobile,Android,Colombia,1,0,14.0,1,0.0,14.0,1,0,-0.42117191544682525,0,0
03/08/2026,18:16,00:23:51,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1tv60op,Chrome,PC,Windows,Mexico,4,12,1431.0,0,3.0,357.75,16,0,3.1455415144803642,0,1
03/08/2026,18:13,00:00:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,https://www.google.com/,1p5fynf,Chrome,PC,Windows,Mexico,1,2,4.0,1,2.0,4.0,3,0,-0.42117191544682525,0,1
03/08/2026,18:13,00:01:04,https://cloudlabslearning.com/,https://cloudlabslearning.com/,,v2c7ts,ChromeMobile,Mobile,Android,Mexico,2,3,64.0,0,1.5,32.0,5,0,-0.24872328345634756,0,0
